drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,DILIConcern,vDILIConcern,SMILES
aminophylline,0.0014832793959007552,0.1636326860841424,0.0006067961165048543,0.0048543689320388345,0.00020226537216828483,0.006944444444444444,0.1665992448759439,0.12526968716289105,0.0012810140237324704,0.027777777777777776,0.0028317152103559872,0.006202804746494067,0.015911542610571736,0.008967098166127292,0.007955771305285868,0.00013484358144552318,0.16127292340884575,0.0005393743257820927,0.001011326860841424,0.06661272923408845,0.006944444444444444,0.0009439050701186623,0.07301779935275081,0.1081445523193096,0.0,0.000337108953613808,0.04052049622437972,No-DILI-Concern,vNo-DILI-Concern,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
amiodarone,0.021760125550793742,0.09023963300537212,0.0013732118066034891,0.0030029576869680693,0.09758857970664574,0.03487354379187541,0.04637230639222551,0.1047715337719563,0.04142270779259975,0.010080280074847587,0.020417094223456268,0.035296070501599566,0.08412808595400495,0.019179694573549826,0.021533771956298662,0.002942596728436048,0.0769753123679604,0.0007394217420172633,0.002067362829721736,0.022997525200700187,0.019134423854650813,0.0028520552906380154,0.12541498158990766,0.06878131224723849,0.0017353775577956178,0.0031538600832981233,0.041166173718838656,Most-DILI-Concern,vMost-DILI-Concern,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
amitriptyline,0.013942711857456273,0.055053207848926616,0.003321646060158701,0.008980746755243895,0.002829550347542597,0.02208279510364766,0.0985421664513748,0.11004490373377622,0.015398495007278915,0.012958520432224068,0.010846609665579956,0.07976051341986018,0.04648254085419614,0.02103709171433844,0.022656906768366448,0.0019683828504644158,0.17500153779910196,0.002870558323593939,0.003116606179901991,0.13099997949601194,0.019683828504644157,0.008796210863012856,0.03563593118861619,0.06528469787373645,0.003895757724877489,0.002009390826515757,0.026798712349551987,Less-DILI-Concern,vLess-DILI-Concern,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
amlodipine,0.009211600286509086,0.04377592324221678,0.0008412040044642114,0.008620258857628304,0.0010993953325670882,0.018989555744340608,0.0824713074475705,0.22351873136441625,0.008228807489214266,0.018281611780187564,0.01529991837822531,0.04084420235537122,0.04191861143037996,0.020705278763346827,0.04395082704512518,0.005380374127563174,0.11922609231589293,0.001032765312411507,0.015641397231522663,0.04882314726900205,0.020155581097063283,0.008678560125264438,0.04296803424783036,0.09383172588409708,0.0018656405643562707,0.00394782869421818,0.060691619609214924,Less-DILI-Concern,vLess-DILI-Concern,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
amoxapine,0.0155893536121673,0.05779467680608365,0.001520912547528517,0.008365019011406844,0.006083650190114068,0.016730038022813688,0.06273764258555133,0.111787072243346,0.028897338403041824,0.00532319391634981,0.01026615969581749,0.02965779467680608,0.035361216730038024,0.019011406844106463,0.02737642585551331,0.003041825095057034,0.2129277566539924,0.002281368821292776,0.001140684410646388,0.09011406844106463,0.03003802281368821,0.02167300380228137,0.01482889733840304,0.14904942965779466,0.0019011406844106464,0.002281368821292776,0.034220532319391636,Less-DILI-Concern,Ambiguous DILI-concern,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
amoxicillin,0.01337508447245696,0.011039964672113049,0.0010036331520102773,0.003398970941474805,0.00022079929344226093,0.0234181068802398,0.11157055206514248,0.0809664318165091,0.00995604086794195,0.06394481355841479,0.020962551101654656,0.010611747860588664,0.01580387670032183,0.0052322741658135784,0.01063182052362887,0.000454980362244659,0.038767003218316984,0.0010103240396903458,0.0014853770649752105,0.012123888476284149,0.011454799708277298,0.003184862535712613,0.037823588055427314,0.4962832118937219,0.0003679988224037683,0.0011106873548913734,0.013796610396301277,Less-DILI-Concern,vLess-DILI-Concern,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C
amphetamine,0.0031446540880503146,0.07023060796645703,0.0019217330538085255,0.0034940600978336828,0.0006988120195667365,0.012753319357092945,0.04332634521313766,0.1511180992313068,0.003843466107617051,0.004367575122292104,0.006114605171208945,0.14605171208944795,0.03773584905660377,0.015897973445143255,0.013801537386443049,0.0012229210342417892,0.10394828791055206,0.0012229210342417892,0.051187980433263454,0.21663172606568834,0.009084556254367573,0.004018169112508735,0.03878406708595388,0.01939203354297694,0.01939203354297694,0.0033193570929419985,0.017295597484276733,No-DILI-Concern,vLess-DILI-Concern,CC(CC1=CC=CC=C1)N
ampicillin,0.012277859943188488,0.01763034955513299,0.0012911707397234547,0.002957954785548278,0.00028170997957602646,0.013522079019649271,0.0876587553114069,0.08505293800032866,0.004037843040589713,0.047562034885085806,0.019531891917271168,0.005892433739465221,0.008779961030119491,0.003216188933492969,0.004929924642580463,0.00021128248468201986,0.03232622015634904,0.002347583163133554,0.0001643308214193488,0.006714087846561964,0.006620184520036623,0.0013381224029861258,0.03683357982956546,0.5775524097941169,7.042749489400662e-05,0.0007512266122027372,0.02044744935089325,Less-DILI-Concern,vLess-DILI-Concern,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C
amprenavir,0.027913468248429867,0.01884159106769016,0.005582693649685972,0.003489183531053733,0.004187020237264479,0.009071877180739707,0.1437543614794138,0.11933007676203768,0.028611304954640614,0.02512212142358688,0.04466154919748778,0.018143754361479414,0.07955338450802513,0.08164689462665736,0.03768318213538032,0.006978367062107467,0.08025122121423586,0.006978367062107467,0.0006978367062107465,0.036985345429169585,0.0314026517794836,0.011165387299371944,0.028611304954640614,0.14096301465457084,0.0,0.0020935101186322397,0.00628053035589672,Less-DILI-Concern,Ambiguous DILI-concern,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N
amrinone,0.22916666666666666,0.09455128205128203,0.0,0.0,0.0,0.0,0.02243589743589744,0.15224358974358973,0.06570512820512821,0.0016025641025641025,0.00641025641025641,0.01282051282051282,0.15544871794871795,0.04326923076923077,0.003205128205128205,0.0016025641025641025,0.02564102564102564,0.0,0.0,0.009615384615384616,0.0625,0.0,0.019230769230769232,0.04807692307692308,0.0,0.0,0.046474358974358976,Less-DILI-Concern,Ambiguous DILI-concern,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
anagrelide,0.051866628669136515,0.1957822741521801,0.0008549444286121402,0.006269592476489028,0.003134796238244514,0.011684240524365916,0.0872043317184383,0.09717868338557993,0.00883442576232545,0.0025648332858364212,0.015104018238814475,0.035622684525505835,0.06554573952693075,0.014819036762610432,0.02365346252493588,0.02878312909660872,0.09917355371900828,0.005414648047876888,0.003704759190652608,0.018238814477058992,0.04730692504987176,0.006269592476489028,0.08435451695639784,0.04360216585921915,0.0005699629524080935,0.002849814762040467,0.039612425192362494,Less-DILI-Concern,Ambiguous DILI-concern,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31
anakinra,0.03455316475577195,0.01837600125647872,0.005497094392963719,0.002984136956180305,0.001884718077587561,0.009737710067535729,0.05214386681325585,0.26605936861944396,0.019475420135071458,0.038479660750746034,0.10758599026228992,0.04193497722632323,0.047903251138683836,0.013978325742107743,0.05889743992461127,0.025129574367834143,0.04947384953667347,0.0064394534317575,0.005182974713365793,0.010051829747133659,0.01240772734411811,0.003926495994974085,0.047903251138683836,0.08763939060782157,0.002355897596984451,0.00926653054813884,0.02073189885346317,No-DILI-Concern,vLess-DILI-Concern,
anastrozole,0.010663101936767495,0.01706718065097771,0.0006528429757204589,0.00777194018714832,0.00360618024683682,0.025585227096092268,0.07231013150122796,0.13165666677029253,0.008082817794634253,0.006901482886187708,0.02521217396710915,0.04722230857711319,0.06223769701868375,0.02095315074455187,0.14676531849410887,0.053253334162340286,0.08956383871669724,0.00018652656449155968,0.006186464388970064,0.04958497839400628,0.010600926415270308,0.021730344763266702,0.039201666303976125,0.07579196070507041,0.005191656045015078,0.008393695402120186,0.053626387291323414,Less-DILI-Concern,vLess-DILI-Concern,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
anidulafungin,0.05361596009975062,0.046134663341645885,0.002493765586034913,0.0,0.002493765586034913,0.0037406483790523685,0.034912718204488775,0.15336658354114713,0.06733167082294264,0.037406483790523685,0.08229426433915213,0.016209476309226933,0.1059850374064838,0.026184538653366583,0.02369077306733167,0.007481296758104737,0.05735660847880299,0.0,0.0012468827930174565,0.014962593516209474,0.028678304239401493,0.0,0.0773067331670823,0.09975062344139653,0.0,0.004987531172069825,0.05236907730673317,Most-DILI-Concern,Ambiguous DILI-concern,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O
aplaviroc,0.0410958904109589,0.0410958904109589,0.0,0.0,0.0410958904109589,0.0,0.1232876712328767,0.0821917808219178,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.1780821917808219,0.0547945205479452,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0,0.0,0.0410958904109589,0.0273972602739726,0.0,0.1232876712328767,0.0273972602739726,0.0,0.0,0.0136986301369863,Most-DILI-Concern,vMost-DILI-Concern,CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O
apomorphine,0.011757229107086114,0.01917169791335664,0.0,0.0019065776930409914,0.00010592098294672174,0.010698019277618894,0.09215125516364793,0.2414998411185256,0.002118419658934435,0.0034953924372418178,0.028386823429721424,0.06630653532464781,0.03400063552589768,0.006567100942696747,0.03389471454295096,0.0022243406418811567,0.17318080711789005,0.0,0.00847367863573774,0.09903611905518483,0.00720262684037708,0.0014828937612541046,0.049147336087278885,0.0535960173710412,0.004130918334922147,0.008049994703950852,0.041415104332168204,No-DILI-Concern,vNo-DILI-Concern,CN1CCC2=CC=CC3=C2[C@H]1CC4=C3C(=C(C=C4)O)O
aprepitant,0.05959183673469388,0.03183673469387755,0.004897959183673469,0.006530612244897959,0.002857142857142857,0.013877551020408165,0.14326530612244898,0.11959183673469387,0.025714285714285717,0.028571428571428567,0.02489795918367347,0.02489795918367347,0.057142857142857134,0.04448979591836735,0.02816326530612245,0.005306122448979592,0.10775510204081633,0.00040816326530612246,0.0036734693877551023,0.02244897959183673,0.020816326530612245,0.002857142857142857,0.06693877551020408,0.11020408163265306,0.0,0.0024489795918367346,0.040816326530612235,Less-DILI-Concern,Ambiguous DILI-concern,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@H]2[C@H](N(CCO2)CC3=NC(=O)NN3)C4=CC=C(C=C4)F
aprotinin,0.00994625316612096,0.05949218508679805,0.00012355593995181318,0.0010502254895904124,0.00030888984987953303,0.0020386730092049176,0.005560017297831593,0.1963303885834312,0.0042009019583616495,0.024525854080434915,0.00722802248718107,0.18508679804781614,0.013838265274603077,0.004077346018409835,0.001976895039229011,0.0002471118799036264,0.044727250262556376,6.177796997590659e-05,0.0014208933094458517,0.1659356273552851,0.1928708222647804,0.0002471118799036264,0.02162228949156731,0.00920491752641008,0.011490702415518628,0.0047569036881448075,0.031630320627664174,Less-DILI-Concern,Ambiguous DILI-concern,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC
argatroban,0.07732634338138926,0.042595019659239834,0.000655307994757536,0.001965923984272608,0.002621231979030144,0.005897771952817824,0.0779816513761468,0.0963302752293578,0.030799475753604193,0.007208387942332897,0.0327653997378768,0.06880733944954129,0.2162516382699869,0.012450851900393184,0.010484927916120577,0.002621231979030144,0.07536041939711664,0.0,0.007863695937090432,0.009174311926605505,0.03604193971166448,0.001965923984272608,0.05111402359108781,0.02621231979030144,0.0,0.008519003931847971,0.09698558322411534,No-DILI-Concern,vNo-DILI-Concern,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NC[C@@H](C3)C
aripiprazole,0.006306431173768414,0.01894899413907809,0.0021384444796451766,0.003514573103120545,0.0031284650720734986,0.021037937589101854,0.05532235070489466,0.13108862664343418,0.006177728496752732,0.00491050213844448,0.011197132900364328,0.10615990812608904,0.07977585933787422,0.02871059718042135,0.036601061302075084,0.002999762395057817,0.18297560589260256,0.008632979565974972,0.0058114208775542535,0.16138325677174084,0.012791066054173926,0.0136919847932837,0.021661650562331696,0.02604744178678917,0.02081023285284334,0.014701805797560587,0.01347418026294947,Less-DILI-Concern,Ambiguous DILI-concern,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
armodafinil,0.0023408239700374533,0.02378277153558053,0.0014981273408239699,0.0038389513108614227,0.001404494382022472,0.015917602996254682,0.08661048689138577,0.21460674157303367,0.0027153558052434453,0.014794007490636703,0.017322097378277154,0.08885767790262172,0.04747191011235955,0.016011235955056182,0.029119850187265917,0.0030898876404494378,0.1457865168539326,0.005617977528089888,0.009176029962546815,0.12687265917602994,0.007677902621722845,0.0065543071161048684,0.033801498127340825,0.06544943820224719,0.007677902621722845,0.008426966292134831,0.013576779026217229,Less-DILI-Concern,Ambiguous DILI-concern,C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N
asparaginase,0.06190048995928508,0.027189289904078397,0.003657442550548617,0.0015181837002277276,0.0017252087502587813,0.011110344351666551,0.11151749361672762,0.10530674211579598,0.036229383755434406,0.08370712856255606,0.050928162307639226,0.01262852805189428,0.06348768200952315,0.04630460285694569,0.02146159685321924,0.013456628252018495,0.07949761921192464,0.0009661169001449175,0.00020702505003105377,0.01048926920157339,0.013456628252018495,0.0012421503001863224,0.06079635635911945,0.11627906976744184,0.00041405010006210753,0.002829342350424401,0.06169346490925402,Most-DILI-Concern,vMost-DILI-Concern,
aspirin,0.05279755936618934,0.027315731290330873,0.003235039548894088,0.0066757504863271385,0.000814115912966724,0.029226761275505393,0.2425508393963545,0.07745670188789196,0.0071213718281615546,0.021475520819943267,0.013175823328277244,0.06538636227301163,0.037132255272471736,0.012096048538447696,0.015485341628746003,0.00457190357439734,0.0842095791449212,0.004134851873752046,0.0031836217017593474,0.016847914577816626,0.03022083965344371,0.005330316819634762,0.0762655217626038,0.108221713756845,0.0011054837133969199,0.00446906788012786,0.04949396268778226,No-DILI-Concern,vLess-DILI-Concern,CC(=O)OC1=CC=CC=C1C(=O)O
atazanavir,0.02003338898163606,0.02170283806343906,0.02443466383366217,0.0025041736227045075,0.006222492032174837,0.0063742601305205645,0.06981332523903476,0.08058886022158142,0.12953407193807862,0.010471998785855214,0.04424040066777963,0.09432387312186978,0.09561390195780847,0.030125967521626957,0.02929124298072545,0.008423129458187888,0.042495067536803766,0.06397025345272424,0.001669449081803005,0.022613446653513437,0.07831233874639551,0.006450144179693428,0.01813628775231446,0.06526028228866293,0.001214144786765822,0.0180604037031416,0.008119593261496433,Less-DILI-Concern,vLess-DILI-Concern,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC
atenolol,0.010108161258603737,0.1286332350049164,0.0019469026548672567,0.010088495575221238,0.00224188790560472,0.021966568338249757,0.07130776794493608,0.12104228121927235,0.007846607669616519,0.010835791543756143,0.01470993117010816,0.046096361848574234,0.04471976401179941,0.02434611602753196,0.028613569321533926,0.004759095378564404,0.12794493608652902,0.0027925270403146513,0.010462143559488692,0.06306784660766962,0.015889872173058015,0.01937069813176008,0.056892822025565386,0.08784660766961652,0.001455260570304818,0.0023992133726647,0.06261553588987218,Less-DILI-Concern,vLess-DILI-Concern,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
atomoxetine,0.003089793173028417,0.02232217925004204,0.0016815200941651253,0.004897427274255927,0.0011350260635614596,0.01954767109466958,0.10391794181940474,0.15100050445602825,0.006116529342525643,0.003699344207163276,0.01637380191693291,0.05780225323692618,0.06799646880780226,0.034912560955103415,0.015743231881620984,0.0010929880612073313,0.14971834538422735,0.0006936270388431142,0.0031738691777366736,0.19738944005380865,0.023898604338321843,0.02295274928535396,0.02370943332772827,0.03747687909870523,0.007020346393139398,0.002963679165966033,0.01967378510173197,Most-DILI-Concern,vMost-DILI-Concern,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2
